acutely : (1630,43) | 
consolidating : (6073,19) | (8447,48) | 
forehead : (7869,7) | (9360,0) | 
ante-chamber : (2709,39) | (2829,4) | 
ear : (7172,19) | (12784,36) | 
prevailed : (5461,41) | (8377,52) | 
reward : (7182,0) | (11309,0) | 
soldier : (11450,25) | (12567,32) | 
formulas : (5638,40) | (9858,0) | 
l-ibni : (10965,21) | (10968,23) | 
unsettled : (3061,46) | (10588,24) | 
qualification : (7103,9) | (7108,22) | 
cult-statue : (2807,4) | (2822,43) | 
insertion : (4974,25) | (7935,0) | 
entrance-chamber : (2702,20) | (2922,0) | 
transacted : (2067,46) | (7731,18) | 
platform : (2021,20) | (11423,43) | 
spent : (2324,33) | (10813,8) | 
BEFORE : (9686,59) | (12979,17) | 
far-reaching : (6425,9) | (8142,41) | 
Aryans : (383,13) | (10037,28) | 
economy : (7879,0) | (8311,33) | 
dishonesty : (7301,30) | (7312,5) | 
BE : (10367,15) | (13164,67) | 
Am : (11445,22) | (11711,20) | 
measurement : (1569,23) | (3931,0) | 
Gabbari-ibni : (10840,44) | (10858,3) | 
variations : (3284,0) | (4904,18) | 
inmates : (7748,57) | (7752,17) | 
computers : (13212,0) | (13212,55) | 
Ba : (6929,57) | (6953,48) | 
Bu : (6722,35) | (10320,5) | 
lease : (7224,14) | (9067,34) | 
notes : (6662,62) | (12824,62) | 
E1 : (2805,22) | (2903,11) | 
E3 : (2805,30) | (2903,19) | 
serpent : (12617,0) | (12619,0) | 
De : (5296,18) | (5872,45) | 
kindly : (149,50) | (4958,31) | 
flint : (5464,5) | (5499,52) | 
El : (2873,53) | (10101,4) | 
vol : (11,28) | (3980,0) | 
lined : (1453,13) | (2755,66) | 
forts : (6162,8) | (9468,0) | 
Enannatum : (5782,31) | (5788,16) | 
tunnelling : (1476,35) | (3894,20) | 
royalties : (12963,0) | (13110,19) | 
betray : (3336,39) | (12535,36) | 
START : (21,4) | (12976,0) | 
sheathing : (575,31) | (10749,0) | 
decorate : (3492,33) | (12738,53) | 
education : (7820,40) | (11486,44) | 
fullest : (3338,42) | (8160,22) | 
bastion : (1818,56) | (1860,38) | 
cultivator : (5654,45) | (9954,30) | 
mariana : (10184,51) | (10185,36) | 
pertinent : (150,19) | (4709,24) | 
elose : (4154,30) | (10918,31) | 
Ib : (5106,17) | (5108,47) | 
authors : (12238,0) | (12342,12) | 
ravages : (11305,6) | (11402,52) | 
Im : (12630,24) | (12867,58) | 
Is : (10861,58) | (12615,0) | 
KI : (4993,17) | (4993,42) | 
home-land : (1179,46) | (8519,48) | 
USE : (7484,37) | (12979,42) | 
species : (5372,27) | (7555,43) | 
temperament : (4044,0) | (5936,12) | 
LI : (12640,14) | (12726,14) | 
La : (708,44) | (12609,43) | 
Le : (1271,59) | (1288,36) | 
DIVINE : (10539,15) | (12077,15) | 
Antiochus : (11653,31) | (11851,1) | 
subjected : (5699,20) | (9975,21) | 
contract-literature : (8170,0) | (9063,21) | 
NO : (13161,30) | (13183,63) | 
Mt : (10649,50) | (10743,55) | 
city-gods : (7012,45) | (12041,45) | 
aplu : (5088,2) | (10081,52) | 
overflowed : (7347,37) | (7352,60) | 
render : (992,28) | (3298,38) | 
abstraction : (73,56) | (4064,31) | 
adjacent : (3730,58) | (5569,40) | 
plots : (5617,37) | (5619,32) | 
Shubartu : (5920,59) | (6721,3) | 
axiom : (12003,4) | (12141,25) | 
Nabonidus' : (11682,44) | (12071,27) | 
Or : (3938,26) | (11998,56) | 
Cuq : (10399,18) | (10428,18) | 
argued : (12194,45) | (12209,41) | 
plundering : (10793,16) | (10978,32) | 
guarantee : (7689,34) | (9900,37) | 
damming : (8606,0) | (8606,51) | 
centred : (5983,26) | (9018,59) | 
default : (4590,13) | (12241,35) | 
Royalty : (13111,41) | (13113,58) | 
magician : (8072,56) | (10276,11) | 
describe : (4453,0) | (8057,26) | 
presently : (4137,0) | (6458,10) | 
sounder : (279,4) | (4195,12) | 
Cilician : (975,53) | (1232,20) | 
Photo : (7533,29) | (8749,8) | 
incomplete : (3359,32) | (13149,48) | 
termination : (3414,0) | (5885,12) | 
transcontinental : (968,7) | (1131,0) | 
Free : (26,29) | (12953,29) | 
improving : (6074,15) | (6356,36) | 
Uk : (4869,56) | (5287,41) | 
DRAGON : (2338,24) | (10701,15) | 
import : (6571,0) | (12552,15) | 
submit : (7997,49) | (8291,61) | 
effectively : (9528,57) | (10821,52) | 
Assyria--The : (416,47) | (420,4) | 
Warka : (8748,43) | (8769,43) | 
wax : (10859,34) | (10860,0) | 
Battle : (447,16) | (728,37) | 
Monthly : (5178,16) | (11160,44) | 
synonymous : (10372,51) | (13210,24) | 
collections : (6482,8) | (8114,59) | 
shafts : (2195,51) | (2260,19) | 
erecting : (2012,41) | (6860,39) | 
dividing : (7522,21) | (9120,16) | 
EBOOK : (21,36) | (12947,34) | 
conquering : (5354,56) | (6231,21) | 
burned : (8803,12) | (10475,20) | 
continuously : (1665,0) | (2306,0) | 
happened : (7150,13) | (11574,23) | 
Patriarchal : (6536,19) | (7045,24) | 
Dragon-combat : (12312,4) | (12320,9) | 
sunk : (7661,63) | (7669,9) | 
money-lenders : (7912,14) | (7988,24) | 
unexpected : (10924,3) | (12783,10) | 
founders : (3330,61) | (5891,43) | 
rendus : (6980,22) | (11831,35) | 
granaries : (2304,19) | (2879,54) | 
barter : (5418,0) | (8136,19) | 
drafts : (8514,24) | (10114,49) | 
ad : (5278,55) | (12420,64) | 
Aten : (9268,43) | (9270,13) | 
metaphorical : (12293,0) | (12320,50) | 
t-shar-B : (253,18) | (2065,33) | 
popularity : (8102,29) | (11572,37) | 
huts : (5486,0) | (5511,9) | 
gate-way : (2042,10) | (3171,0) | 
garment : (5917,0) | (10228,56) | 
encroachment : (9743,23) | (10668,30) | 
Festival : (10632,23) | (12213,20) | 
decaying : (457,4) | (11497,37) | 
keleks : (1930,20) | (7607,17) | 
expelled : (7894,7) | (10946,9) | 
topography : (1363,57) | (1808,37) | 
marble : (1497,53) | (10309,20) | 
VOL : (21,64) | (12947,62) | 
END : (12936,4) | (12947,4) | 
BRONZE : (6267,15) | (11397,15) | 
plot : (7568,54) | (9858,55) | 
skill : (8059,0) | (10708,4) | 
prophecy : (12615,33) | (12852,4) | 
contrary : (5887,58) | (7363,35) | 
ge : (5261,33) | (5292,33) | 
covers : (3082,9) | (9448,45) | 
double-date : (4243,34) | (4244,18) | 
PERIODS : (326,52) | (7062,48) | 
Nimr : (594,47) | (6740,5) | 
deposition : (1051,45) | (11382,19) | 
renew : (6312,46) | (10030,51) | 
zodiacal : (12216,18) | (12247,37) | 
coincided : (9190,0) | (11772,58) | 
ia : (4970,11) | (5776,34) | 
coincides : (1184,58) | (4819,45) | 
disputed : (4341,0) | (12285,14) | 
plates : (186,22) | (190,45) | 
serpents : (1315,36) | (2919,28) | 
Urartians : (874,39) | (10817,14) | 
grades : (331,4) | (7098,27) | 
extraordinarily : (7803,45) | (10721,0) | 
Use : (12963,60) | (12988,28) | 
la : (186,52) | (8158,21) | 
le : (950,4) | (3978,38) | 
Univ : (5251,12) | (8231,56) | 
ma : (5818,8) | (6672,19) | 
picked : (1374,12) | (2144,7) | 
niches : (2672,17) | (2902,27) | 
author : (3061,8) | (12755,7) | 
Broad : (1751,0) | (2502,43) | 
dream : (10818,54) | (11692,24) | 
Sumu-ditana : (6052,21) | (6783,0) | 
suggestive : (6136,29) | (6612,51) | 
honey-bees : (10842,37) | (10862,52) | 
postpone : (67,15) | (12404,16) | 
Except : (13155,49) | (13182,7) | 
mixed : (11694,66) | (12814,10) | 
veritable : (1666,2) | (2974,2) | 
avenues : (972,63) | (1130,56) | 
rescue : (12296,36) | (12300,14) | 
skilful : (9234,25) | (11368,26) | 
sound-case : (781,32) | (12105,21) | 
ou : (3978,35) | (6557,19) | 
families : (9362,46) | (9716,22) | 
Idin-Dagan : (5681,28) | (5759,59) | 
GUFA : (7533,24) | (7603,30) | 
stretching : (1517,17) | (1529,18) | 
Odyss : (12835,27) | (12849,39) | 
SEA-COUNTRY : (8494,35) | (8556,31) | 
thee : (9260,43) | (9288,17) | 
ra : (3294,47) | (12718,60) | 
ri : (1019,56) | (6852,26) | 
executed : (7723,46) | (7787,10) | 
sh : (11842,26) | (11847,67) | 
su : (5278,20) | (11711,25) | 
monster : (787,15) | (8098,17) | 
te : (10763,63) | (10768,70) | 
Jastrow : (8344,18) | (12881,25) | 
reasonable : (4338,0) | (13102,24) | 
Seventh : (10613,26) | (11145,28) | 
um : (3976,30) | (12630,34) | 
purchases : (9896,28) | (10021,40) | 
vi : (3721,5) | (3840,29) | 
purchased : (6599,4) | (9984,24) | 
failure : (10681,56) | (10886,39) | 
Internet : (27,33) | (12954,33) | 
Crude-brick : (2694,49) | (2904,0) | 
ingenious : (4728,60) | (7408,50) | 
imprint : (12260,27) | (12614,26) | 
WAY : (2545,35) | (2595,26) | 
talents : (2938,0) | (9649,51) | 
acknowledgment : (173,41) | (10896,0) | 
xx : (3836,27) | (6884,56) | 
Van : (875,47) | (10817,5) | 
BREACH : (13162,11) | (13162,33) | 
vassal-ruler : (6757,0) | (6758,42) | 
periodic : (4639,28) | (13113,36) | 
continues : (2568,61) | (9651,0) | 
resembling : (3068,9) | (8517,0) | 
KNOWN : (2802,39) | (2843,51) | 
transformation : (8079,46) | (8093,8) | 
Ea-gamil : (8850,21) | (9092,18) | 
aridity : (5364,13) | (6513,12) | 
xii : (6508,49) | (12773,19) | 
curious : (6225,61) | (11971,15) | 
river-fortification : (1955,13) | (3611,12) | 
judges : (2059,35) | (7889,14) | 
expenses : (13160,40) | (13201,57) | 
vegetation : (2288,34) | (12272,15) | 
RAMESES : (9392,32) | (9686,0) | 
costs : (13160,30) | (13201,47) | 
edges : (1624,50) | (2554,9) | 
magical : (2679,26) | (8073,47) | 
illustrating : (190,52) | (6534,56) | 
virgin : (6684,58) | (7854,20) | 
Knowing : (4956,13) | (11466,42) | 
Having : (6028,58) | (11040,10) | 
invisibility : (4622,0) | (4624,36) | 
replies : (9596,59) | (10273,10) | 
entitled : (7133,16) | (7832,0) | 
6-8 : (544,59) | (7275,55) | 
r--The : (248,63) | (312,15) | 
illustration : (1938,18) | (8544,47) | 
CORNER : (1784,62) | (2203,23) | 
reader : (4447,4) | (4960,4) | 
Cambyses : (11599,9) | (11608,29) | 
murder : (9543,42) | (11605,36) | 
formats : (12950,41) | (13211,20) | 
Cilicia : (9429,5) | (10744,12) | 
Shakanim : (7363,3) | (7364,15) | 
evolution : (7049,23) | (12011,20) | 
negotiations : (9621,37) | (9628,36) | 
portrait : (9395,58) | (10633,59) | 
SCULPTURE : (5913,20) | (9338,0) | 
complaint : (7995,36) | (9646,27) | 
8911 : (8037,20) | (12695,59) | 
Cloister : (6302,44) | (8900,32) | 
delivered : (1176,8) | (12327,33) | 
changing : (4260,43) | (12589,54) | 
decisive : (6234,8) | (12530,38) | 
638 : (1137,0) | (10044,11) | 
write : (181,7) | (9602,11) | 
-nadin-z : (10902,23) | (11229,29) | 
suspended : (998,46) | (7382,52) | 
648 : (3537,17) | (11036,3) | 
Sakhn : (1559,21) | (2968,17) | 
Osiris : (12583,56) | (12769,47) | 
American : (5769,0) | (12892,71) | 
costly : (6855,18) | (7594,20) | 
xxv : (10201,63) | (11703,64) | 
668 : (11000,66) | (12234,46) | 
tide : (5491,36) | (9092,0) | 
STATUE : (9201,34) | (11957,25) | 
sandbanks : (1947,35) | (3590,45) | 
Library : (11843,33) | (12752,58) | 
embankments : (3608,16) | (7338,18) | 
bearded : (5863,23) | (9342,35) | 
Sassanian : (1113,35) | (1132,59) | 
twentieth : (6833,36) | (8463,20) | 
substantiated : (79,18) | (1623,33) | 
extra : (7257,31) | (7935,17) | 
poaching : (7359,61) | (7368,0) | 
tied : (7439,64) | (12345,0) | 
substantiates : (2619,19) | (12007,45) | 
tithes : (9946,28) | (9972,22) | 
doubtful : (10372,0) | (10554,61) | 
assimilation : (6569,52) | (7073,0) | 
refusing : (7991,7) | (9208,56) | 
clauses : (9897,38) | (10017,42) | 
marry : (7206,39) | (9438,3) | 
oversight : (4405,21) | (4421,37) | 
Sibir : (11170,15) | (11173,19) | 
arrangements : (5517,11) | (7731,0) | 
mankind : (1342,15) | (12854,54) | 
Constantinople : (170,48) | (2465,18) | 
want : (6927,4) | (11068,57) | 
marshes : (8523,0) | (8532,14) | 
soothsayers : (7962,0) | (7971,12) | 
Should : (7757,7) | (8021,12) | 
retreated : (9825,24) | (11514,29) | 
characterizing : (6430,20) | (12243,0) | 
wieder : (3400,23) | (3432,23) | 
honours : (6850,42) | (8626,40) | 
currency : (8127,43) | (8136,40) | 
beating : (6289,65) | (7293,41) | 
summarized : (1889,5) | (9940,47) | 
Cumont : (12609,34) | (12890,74) | 
antagonist : (6455,40) | (8396,50) | 
guides : (7501,63) | (8484,10) | 
differing : (4521,9) | (4880,26) | 
proclaimed : (11002,29) | (11245,22) | 
alternation : (436,30) | (11072,43) | 
wash : (2654,3) | (2858,44) | 
settling : (9676,10) | (10003,55) | 
forbade : (9946,40) | (10496,21) | 
cult-centres : (8100,41) | (10683,40) | 
denying : (7172,50) | (7704,63) | 
aroused : (8394,34) | (11541,19) | 
plinth : (2535,21) | (3989,17) | 
nicia : (9323,47) | (9631,56) | 
lesson : (8468,7) | (10737,12) | 
stubborn : (1343,40) | (10740,39) | 
alien : (5929,36) | (8147,0) | 
grasping : (198,54) | (12682,6) | 
entirety : (2601,9) | (12182,61) | 
reverse : (10998,0) | (11025,19) | 
beam : (2682,53) | (7381,60) | 
Ibkushu : (4227,41) | (4449,60) | 
temple-furniture : (7951,52) | (8619,32) | 
Memphis : (11264,39) | (11602,25) | 
resist : (4539,27) | (4549,25) | 
repairs : (7652,19) | (8459,16) | 
camps : (1134,32) | (10765,10) | 
belonged : (5484,21) | (9363,0) | 
Divine : (567,10) | (596,9) | 
Gimil-ilishu : (5746,20) | (5760,25) | 
valued : (5557,41) | (8857,35) | 
suggestions : (4729,0) | (12814,25) | 
cher : (12626,27) | (12891,62) | 
XXIV : (574,4) | (12777,25) | 
XXIX : (594,4) | (6615,19) | 
enne : (5186,21) | (12690,59) | 
flints : (3510,53) | (5483,51) | 
bees : (10853,20) | (10859,4) | 
preference : (115,46) | (5697,38) | 
fleshy : (5372,9) | (9359,29) | 
natives : (5545,36) | (8479,13) | 
house-property : (3236,13) | (3293,33) | 
restorer : (579,19) | (1077,25) | 
hot : (5652,17) | (7749,4) | 
calls : (1319,43) | (1917,25) | 
publications : (184,21) | (8174,38) | 
Syriac : (8249,16) | (12290,63) | 
TEMPLE-TOWER : (3093,30) | (3125,21) | 
affording : (3161,48) | (4081,0) | 
Tradition : (1013,54) | (1306,17) | 
Well : (2695,5) | (2876,0) | 
Elsewhere : (3555,23) | (3619,62) | 
Amraphel : (6442,26) | (6453,31) | 
outward : (3116,43) | (5703,3) | 
entailed : (7852,55) | (8031,27) | 
Itti-Marduk-bal : (9618,0) | (11134,37) | 
Stones : (10303,63) | (11106,38) | 
inlaying : (5832,62) | (5856,57) | 
Chiera's : (5013,59) | (5116,45) | 
surpassed : (905,11) | (1407,49) | 
North-east : (2366,0) | (2500,19) | 
suspected : (4123,25) | (11923,61) | 
Davies : (723,44) | (9273,16) | 
Stilus : (3112,0) | (12675,37) | 
acting : (6444,11) | (11533,0) | 
Burney's : (12598,64) | (12822,6) | 
reconciling : (281,53) | (12049,38) | 
products : (5556,8) | (5685,56) | 
bibliography : (8160,39) | (8169,28) | 
Frontispiece : (507,50) | (11237,37) | 
Myth : (12863,20) | (12866,72) | 
Spear-head : (3111,0) | (12674,18) | 
gangway : (2223,58) | (3694,30) | 
discounted : (1638,0) | (7922,16) | 
Between : (2139,36) | (7676,28) | 
friends : (10132,39) | (11488,39) | 
principles : (2602,20) | (12355,19) | 
seed-drill : (7509,59) | (8246,14) | 
arrested : (6371,34) | (8393,0) | 
surveys : (3367,18) | (3374,42) | 
regulating : (7393,0) | (13264,55) | 
Altorientalische : (10366,11) | (12629,23) | 
puzzle : (1971,36) | (4138,16) | 
opinions : (12754,71) | (12755,57) | 
feared : (7976,0) | (9723,4) | 
quoted : (896,12) | (3701,23) | 
something : (83,11) | (10870,29) | 
necessitated : (6173,28) | (7341,29) | 
service-room : (2176,0) | (2703,0) | 
purporting : (3135,4) | (9076,27) | 
showed : (1967,56) | (11439,52) | 
Ta'annek : (6526,56) | (6528,59) | 
Irnina : (7347,13) | (7349,20) | 
calculation : (4280,17) | (4714,21) | 
refugees : (8510,19) | (10501,38) | 
glimmer : (4631,4) | (12842,65) | 
Gag : (6302,27) | (8900,12) | 
extends : (1508,6) | (3083,0) | 
vital : (11297,10) | (12218,10) | 
hieroglyphs : (871,42) | (879,11) | 
CULTURAL : (470,51) | (11861,46) | 
characteristics : (1422,25) | (9364,14) | 
ifr : (8449,50) | (8827,55) | 
conditioned : (304,19) | (1428,6) | 
Moon-god's : (6205,58) | (8875,15) | 
binding : (197,58) | (7786,39) | 
ratum : (530,17) | (4319,5) | 
Entemena : (8625,41) | (9880,46) | 
provisional : (4303,56) | (7953,30) | 
arise : (10746,60) | (13202,27) | 
INSCRIPTION : (6270,44) | (9751,37) | 
legions : (118,16) | (11052,46) | 
Ionia : (11404,48) | (12911,28) | 
steep : (5367,29) | (7400,60) | 
immemorial : (7479,60) | (12549,56) | 
CHRONOLOGICAL : (270,34) | (4022,30) | 
Exped : (4999,33) | (10382,34) | 
gation : (186,61) | (8158,30) | 
advice : (182,0) | (7929,24) | 
adornment : (3753,19) | (8383,12) | 
Abbasid : (1159,36) | (1282,49) | 
error : (4730,48) | (8963,0) | 
bestow : (8380,9) | (9206,54) | 
winds : (1898,37) | (12617,58) | 
pomp : (8742,62) | (9715,6) | 
Ammi-ba : (5616,57) | (5642,45) | 
Additional : (3133,0) | (13071,50) | 
Dilmun : (1014,39) | (1019,62) | 
irrigation-water : (7574,24) | (9972,38) | 
objects : (7391,54) | (12085,11) | 
shaken : (11598,51) | (11970,52) | 
poor : (7124,26) | (11311,17) | 
excellent : (3368,59) | (5049,28) | 
Islam : (1123,20) | (5354,43) | 
criterion : (4648,11) | (5197,32) | 
weeks : (5371,26) | (12840,17) | 
Similarly : (7548,33) | (8877,13) | 
kindled : (2292,0) | (10484,4) | 
aggressive : (9806,22) | (11003,37) | 
retainers : (8010,59) | (8042,9) | 
hollowed : (3867,29) | (7418,36) | 
precedent : (939,24) | (6481,21) | 
Kadesh : (728,47) | (9570,33) | 
fortunately : (7080,51) | (12432,0) | 
shell : (5833,17) | (12720,33) | 
crooked : (3296,40) | (12616,60) | 
joining : (7438,61) | (7882,38) | 
production : (1435,51) | (13200,0) | 
choose : (6786,18) | (13177,34) | 
paste : (2485,44) | (2487,0) | 
grandeur : (1079,51) | (1574,58) | 
Donations : (13253,29) | (13283,23) | 
strikes : (979,57) | (1056,28) | 
re-endowment : (10606,19) | (10695,12) | 
l-kala : (10522,50) | (10572,44) | 
shag : (5031,56) | (5034,31) | 
CHALDEANS : (10783,19) | (10934,0) | 
purchase-price : (8129,11) | (8134,11) | 
Bism : (3411,43) | (5860,61) | 
months' : (6832,52) | (11473,34) | 
volumes : (3389,0) | (12756,26) | 
repaired : (2960,35) | (11403,24) | 
hypotheses : (4521,19) | (12237,13) | 
generously : (27,0) | (12954,0) | 
confident : (1218,46) | (7768,60) | 
exclusion : (12075,15) | (13188,18) | 
Former : (1561,15) | (10882,28) | 
yield : (4476,56) | (5233,54) | 
Gesellschaft : (11802,0) | (12836,0) | 
incidentally : (123,53) | (11459,39) | 
drained : (2195,22) | (10889,17) | 
agriculturist : (5416,12) | (5457,58) | 
absorbed : (913,4) | (8147,19) | 
Ellasar : (6443,0) | (6450,22) | 
UPON : (2496,42) | (3125,34) | 
touch : (971,54) | (8603,65) | 
quadrangle : (1540,0) | (2252,0) | 
April : (3934,8) | (12757,22) | 
coupled : (5972,6) | (8872,49) | 
collect : (10854,54) | (10859,16) | 
adherents : (9931,4) | (10004,31) | 
rebellious : (8462,23) | (8467,60) | 
confiscated : (7906,22) | (11237,0) | 
diminished : (9736,8) | (9779,7) | 
saying : (9286,53) | (9288,55) | 
universal : (12189,0) | (12549,41) | 
CYRUS : (11522,39) | (11524,38) | 
deliberately : (104,54) | (2153,43) | 
radical : (955,18) | (1078,61) | 
minute : (10227,33) | (10232,13) | 
application : (12602,44) | (12858,33) | 
rebels : (10766,61) | (10968,0) | 
exalted : (5046,35) | (6346,15) | 
reconciled : (4817,37) | (8537,5) | 
Karduniash : (9817,8) | (10343,23) | 
Boatmen : (7633,63) | (7663,33) | 
investigating : (6473,8) | (11480,47) | 
Samum : (4969,63) | (5748,41) | 
moored : (1930,44) | (7667,52) | 
unexplored : (1478,23) | (3895,0) | 
procession-street : (2586,20) | (3170,0) | 
detection : (7184,53) | (12089,19) | 
lacking : (9980,3) | (12160,30) | 
shifted : (1099,53) | (8518,29) | 
re-used : (2576,38) | (2947,46) | 
repeated : (2819,0) | (4634,43) | 
estimates : (1573,19) | (3429,38) | 
barges : (7622,10) | (7626,8) | 
motives : (9611,21) | (9781,18) | 
FULL : (12976,7) | (12978,4) | 
Sili-Adad : (4972,29) | (6195,47) | 
Boundary-Stone : (10390,15) | (10624,6) | 
attract : (1029,53) | (4627,45) | 
heretic : (9159,19) | (9332,27) | 
Alexander's : (2960,14) | (11667,11) | 
Opis : (10571,4) | (11544,46) | 
arrive : (4588,60) | (10170,48) | 
hence : (12326,28) | (12807,35) | 
Actseon : (11898,43) | (12588,20) | 
learned : (10737,0) | (12174,47) | 
Assuming : (4878,60) | (12208,11) | 
Sin-gamil : (8768,40) | (8776,49) | 
1898-19 : (6525,43) | (8174,18) | 
awakened : (11287,60) | (12381,0) | 
utilized : (1911,38) | (9462,15) | 
epic : (196,58) | (12357,18) | 
Studies : (10044,49) | (12771,38) | 
omen : (5919,56) | (12090,30) | 
Studien : (12835,15) | (12849,27) | 
bounds : (4135,62) | (4427,34) | 
guard : (10018,3) | (12122,54) | 
settle : (1778,0) | (3471,0) | 
bottles : (7440,36) | (7443,52) | 
culminations : (605,51) | (12885,42) | 
Histoire : (5230,32) | (11697,14) | 
Hit : (3800,17) | (8224,17) | 
erstehende : (3400,30) | (3432,30) | 
Arameans : (11140,56) | (11235,28) | 
superseded : (3383,52) | (5511,41) | 
menaced : (9301,33) | (10817,46) | 
obscurity : (929,25) | (5129,13) | 
worshipped : (11658,12) | (12031,18) | 
daily : (2025,36) | (6724,14) | 
ropes : (7414,31) | (7557,12) | 
Ishin-aswad : (1557,48) | (3265,0) | 
BUILDING : (2203,61) | (8748,0) | 
pre-eminence : (953,15) | (5322,37) | 
up-stream : (1687,0) | (3174,57) | 
discontinued : (4261,0) | (6089,36) | 
differ : (1404,22) | (2659,30) | 
XIII : (544,4) | (826,4) | 
interruption : (5131,50) | (11592,23) | 
Iawium : (6052,34) | (6781,46) | 
Black : (978,26) | (7516,15) | 
xxii : (10295,54) | (10316,31) | 
Yahwe : (2638,32) | (12825,3) | 
Rassam : (1368,60) | (6740,29) | 
Nearer : (1229,31) | (7690,51) | 
in-ag : (5034,52) | (5039,20) | 
plant : (7562,0) | (7568,38) | 
drive : (1628,22) | (5821,31) | 
ascribed : (1014,0) | (8081,56) | 
citadels : (3784,6) | (11432,0) | 
dark-skinned : (5484,44) | (5505,0) | 
transliteration : (4961,26) | (8166,0) | 
Miscellaneous : (11763,20) | (11847,1) | 
37-39 : (702,4) | (6696,32) | 
PALESTINE : (470,12) | (11861,8) | 
nearest : (877,30) | (12564,55) | 
disadvantage : (9774,0) | (11927,14) | 
Granting : (8925,5) | (12462,41) | 
Schiarparelli : (12898,37) | (12903,13) | 
Thyestes : (11964,11) | (11968,53) | 
Rich : (1367,3) | (3359,59) | 
Zabum : (6170,12) | (6172,32) | 
breeding-grounds : (301,20) | (5334,22) | 
tunnel : (1460,64) | (5518,7) | 
corridor : (2225,56) | (2228,0) | 
reconstructing : (4054,33) | (4915,3) | 
vain : (7680,58) | (9331,22) | 
ziggurat : (2964,41) | (3085,41) | 
alive : (8415,0) | (11323,43) | 
narrower : (2218,0) | (3178,10) | 
cycle : (4839,53) | (11906,58) | 
composed : (10911,40) | (11293,55) | 
unsound : (7631,50) | (12150,6) | 
Arzawa : (9437,41) | (10211,4) | 
report : (6475,23) | (7650,33) | 
Sodom : (12300,33) | (12300,45) | 
split : (3347,0) | (9991,63) | 
descends : (2566,35) | (5423,34) | 
adjusted : (7087,0) | (7414,44) | 
Terms : (12963,51) | (12988,19) | 
restrictions : (4,55) | (13051,2) | 
roots : (5372,16) | (12159,4) | 
Proof : (2063,7) | (10037,13) | 
errors : (5190,31) | (13150,31) | 
capital's : (4062,62) | (5993,62) | 
bequeathing : (7847,0) | (8032,15) | 
informs : (5062,19) | (6978,17) | 
initiative : (9798,55) | (9827,0) | 
bolts : (2682,3) | (12120,23) | 
River-side : (1747,3) | (2509,42) | 
descriptive : (5766,14) | (12884,15) | 
Zab : (4970,6) | (5776,29) | 
threatening : (6308,0) | (10016,60) | 
commanding : (1678,0) | (9453,43) | 
supposing : (7209,28) | (8756,27) | 
improbabilities : (4359,0) | (5130,31) | 
scribe's : (4394,53) | (4398,23) | 
injury : (7132,38) | (8061,29) | 
reconstructions : (7334,7) | (11423,7) | 
surrendered : (3235,8) | (11560,0) | 
INTO : (9664,10) | (11524,64) | 
Astyages : (587,31) | (11506,8) | 
Vorderasiatische : (8171,38) | (10104,1) | 
headway : (6370,43) | (8689,27) | 
asphalt : (2554,63) | (2861,16) | 
hill : (1472,60) | (9456,0) | 
Asshur : (3392,18) | (6741,17) | 
Urash : (5981,55) | (7023,25) | 
vast : (2972,27) | (3081,26) | 
intervene : (9608,32) | (9782,3) | 
Arsacid : (1111,7) | (12430,7) | 
Isharlim : (5613,55) | (5640,54) | 
confine : (11009,3) | (11387,54) | 
1811 : (1367,11) | (3360,50) | 
horizontal : (2130,0) | (7402,49) | 
consort : (6011,45) | (6805,4) | 
1822 : (3366,55) | (4776,8) | 
sixty-seven : (4467,24) | (5307,17) | 
hire : (7572,36) | (7665,24) | 
compulsion : (1087,30) | (7798,27) | 
speedily : (8389,9) | (10170,17) | 
XVIII-kam : (5032,0) | (5034,42) | 
1853 : (3372,5) | (3386,48) | 
justify : (1909,10) | (7935,39) | 
Belus : (1976,52) | (2620,14) | 
Ashur-uballit's : (9792,0) | (9798,21) | 
exhibited : (2464,8) | (8471,0) | 
monsters : (12118,35) | (12125,19) | 
promulgation : (4277,48) | (6298,0) | 
wear : (5877,32) | (12023,14) | 
1876 : (3976,46) | (4776,0) | 
Ungnad's : (8165,57) | (8166,43) | 
dispute : (7706,40) | (7736,23) | 
Reference : (171,16) | (7376,30) | 
prominently : (13044,0) | (13082,0) | 
Harran : (11683,36) | (11767,44) | 
1885 : (3376,58) | (3379,44) | 
1889 : (1369,17) | (3344,27) | 
adequate : (4179,22) | (9903,17) | 
Larger : (2663,16) | (7636,0) | 
1899 : (1380,5) | (5061,16) | 
1898 : (6590,56) | (11831,44) | 
pantheon : (8078,15) | (12040,61) | 
DISCOVERIES : (271,20) | (4023,7) | 
xxvii : (10324,31) | (12615,4) | 
inclusion : (5146,4) | (8794,19) | 
studies : (5176,38) | (8113,56) | 
routed : (10959,46) | (11342,23) | 
orientation : (3876,44) | (9858,36) | 
match : (117,66) | (11052,32) | 
UNIDENTIFIED : (2802,19) | (2843,31) | 
Phulus : (4863,57) | (5284,56) | 
prepare : (13112,50) | (13113,22) | 
legs : (2467,29) | (10477,16) | 
electronically : (13176,43) | (13178,32) | 
Quarters : (2810,29) | (2811,57) | 
successfully : (6310,32) | (6663,19) | 
southerly : (8460,21) | (9468,61) | 
reserved : (916,56) | (10659,7) | 
